D1,D2,D3,D4,D5,D6,year,weekofyear,week_start_date
-0.7138317076010507,0.25535189745312703,-0.13213814741010838,-0.16466386842490796,0.15101656905151115,-0.03821762156818963,1990,33,1990-08-13
-0.5278054224960047,-0.1758376255237667,0.07999071509928195,-0.08075963499763758,0.1399826349747656,0.1109729169110587,1990,34,1990-08-20
-0.6141654743132007,-0.02168322397860486,-0.13874657459627004,-0.48271566664852095,0.13268834301579654,0.1089563056254721,1990,35,1990-08-27
-0.5139965044727071,-0.3068464429704768,0.25568808086882816,-0.2668292049012249,-0.10856586893276982,-0.24115550057662172,1990,36,1990-09-03
-0.829264493900785,-0.1603209655297908,0.1297859587104586,0.04733732869655324,0.1986811414848907,-0.11702611592435046,1990,37,1990-09-10
-0.6226256218211725,0.09239504451381189,0.22424046568976463,-0.49358135764626576,0.2109006162356367,0.24374178220303794,1990,38,1990-09-17
-0.5711569989606702,-0.13693935078335928,0.11270625251423584,-0.2028342407871396,0.008542571294696885,0.02743383340905884,1990,39,1990-09-24
-0.6613267265504021,-0.32202868054646,0.1276297258610417,-0.15182570612618654,0.06281287394903262,-0.09939139249310561,1990,40,1990-10-01
-0.6745601779879526,0.12238338936356934,-0.09617205974699927,-0.058570349894587814,0.2441706669070281,-0.15197554847192646,1990,41,1990-10-08
-0.6287877942299686,0.5029816087258157,-0.060766827592234965,-0.1350157973487085,0.32530520061524293,-0.08170404793578855,1990,42,1990-10-15
-0.43043459502070186,0.5969075879062565,-0.028839286824822966,0.03175691914046775,0.3127671332691114,-0.1259695658696121,1990,43,1990-10-22
-0.5375521183957673,0.06925867940002159,0.22628844595051015,-0.5848642555306475,0.265732530191608,0.07548491077294009,1990,44,1990-10-29
-0.44282818940161495,-0.2644457475605595,0.08803448528510435,-0.11179675701447814,0.26402864702452067,0.04462122512004664,1990,45,1990-11-05
-0.3134086084150286,-0.1983898379080517,0.09159947144917205,-0.1427122873249712,0.06324162587361802,-0.22142734974032321,1990,46,1990-11-12
-0.09325270866761333,0.027692671949028646,0.11781162795624289,0.03448293469194905,0.16615617394410134,0.002260351391304663,1990,47,1990-11-19
0.11813229774549464,0.46158298885311355,0.05047223688460453,-0.0661792332472087,0.2112080828355313,-0.034160238335696876,1990,48,1990-11-26
0.1987807522657215,0.3467249217342821,-0.29522511805064255,-0.30996196088314365,-0.13113733882859951,-0.11814163572974037,1990,49,1990-12-03
1.0766954564903528,-0.28961533004638496,0.24470853218816807,-0.028945110385778926,-0.16054984093466207,-0.09412704955933865,1990,50,1990-12-10
0.10888404555862027,0.4145853153291136,0.2854949317754739,-0.41793199694293354,-0.025390792392368588,-0.13930438292854866,1990,51,1990-12-17
1.045088970826695,-0.02618628059429469,-0.11597292603782562,-0.0008331993147106939,-0.12377727686517284,-0.06606755177780395,1990,52,1990-12-24
1.3097947432828527,0.041890131479008746,0.1610820187730266,0.05251328657027049,0.08324066423943963,-0.0690767417085382,1991,1,1991-01-01
0.5789361951839785,0.5579034685297424,-0.026643164862602677,-0.14547005085912532,-0.09292936147275141,0.027103945839848223,1991,2,1991-01-08
0.9044931146565116,0.06527122395795448,-0.28745020594229026,-0.2860832554373531,0.12869647297522135,-0.06991466153949505,1991,3,1991-01-15
1.0632042141325782,-0.19626150054706973,0.18469117000146068,-0.1138545642887428,-0.02562350068600334,-0.207913959344678,1991,5,1991-01-29
0.9630385013805248,-0.06194276213223421,-0.054313194873388926,-0.29510192695569704,0.13211662252476186,-0.10748455913839108,1991,6,1991-02-05
0.6545296047336209,0.2971159994287153,0.6373937944960972,-0.31928183774827645,0.23466741121790005,-0.2700340771658042,1991,7,1991-02-12
0.7827626709642239,-0.08842274510847589,-0.05106798501862599,0.17810682756235618,0.4337274851320664,-0.2731603941994258,1991,8,1991-02-19
0.42026205433838987,0.5552467822645037,0.20724756499478933,-0.0357094118687597,0.134520310936123,-0.08269833633179358,1991,9,1991-02-26
0.7902746602085291,-0.21466656496087222,-0.0417737761441171,-0.23732461639684307,0.24477342977082966,-0.18735736335916173,1991,10,1991-03-05
0.8650341206303613,-0.2541300453630034,0.1519914795680287,-0.21172668611151396,0.37749709840648193,-0.17436969707645808,1991,11,1991-03-12
0.8258979000175658,-0.17614613985738947,-0.005710869542569698,0.03840436723388076,0.28521288429768765,-0.0524327798396438,1991,12,1991-03-19
0.6734433044150137,-0.1408495475668129,-0.14694224863714092,-0.27054475433260317,0.22914180461402284,-0.298338175447846,1991,13,1991-03-26
0.7689847812193241,0.40385789715745857,0.27063720730657165,-0.30249555648885695,0.006271764278895402,0.1332321087811854,1991,14,1991-04-02
0.6532568646481475,0.34316964653042886,0.01071545503043566,-0.09248226340126606,0.0613362915221886,-0.03610007336013918,1991,15,1991-04-09
0.5620295970850829,0.656710074558632,0.25072781370290254,-0.06899032083048048,-0.0786434284645937,0.1284573991323579,1991,16,1991-04-16
0.20372744864540196,0.20825357879291106,0.37197443022033805,-0.18085964300943957,0.2708965618397877,0.1233826043346112,1991,17,1991-04-23
0.40792700308809565,-0.523487750788722,-0.062094267548174764,-0.050186041302231046,0.25717105689748276,0.002494420116293139,1991,18,1991-04-30
-0.06591169005863856,0.29278186322438715,0.07422912947278049,0.1541358718408417,0.12943817059693477,-0.03873890449277351,1991,19,1991-05-07
0.31520326911886437,0.13350786394745678,-0.18540211722618596,0.11503491180313195,0.13500712138545648,-0.06525481346062288,1991,20,1991-05-14
-0.09177342654984705,0.33173775639986786,0.10030515065925863,0.048928531553704524,0.27798012371492914,0.3458722576695788,1991,21,1991-05-21
-0.24494480303362093,0.16187653042148276,0.1970040205078463,-0.3059945648694325,0.24249788784397913,0.15382190095385329,1991,22,1991-05-28
-0.05080041518421774,-0.2733391250878356,0.125716268183132,0.14106885522771453,0.0648083786551037,-0.11602210062631274,1991,23,1991-06-04
-0.16033063814743037,-0.4274042885648832,0.040918336870897035,-0.021139629150331983,0.16643966920112907,-0.007516129242939339,1991,24,1991-06-11
-0.5406060511214805,-0.13412517729391352,0.10793067714538299,0.04170004934429963,0.24516084105970817,0.3050149384397175,1991,25,1991-06-18
-0.4842673689506875,0.15861156703247783,0.10459091540277092,-0.09238263195615327,0.18990174735535642,0.07167148646805158,1991,26,1991-06-25
-0.37312633367487913,0.05661932753825066,-0.08152285764906314,-0.158264655899499,0.15572551022050893,-0.011604821576182256,1991,27,1991-07-02
-0.19674277726911008,-0.3688030630645107,-0.07162282010400949,0.018663092608347684,0.10454638099946999,0.16070102006277642,1991,28,1991-07-09
-0.5115745241249616,-0.16529556773495213,0.04000203343439938,0.17067514394456126,0.12856732688979639,0.09245912313653934,1991,29,1991-07-16
-0.5633914373164061,0.147497506932152,-0.10442008159136723,0.08425742682960244,0.014628688436001902,0.04962108855859887,1991,30,1991-07-23
-0.5880499398374159,0.017800133014243106,-0.04836068579396212,-0.0666273492958572,0.08848773967657332,0.11160214111335175,1991,31,1991-07-30
-0.36694928199241295,-0.15268887038790618,-0.16386675164859488,-0.14992334512539082,0.13213018141653846,0.0876981614237089,1991,32,1991-08-06
-0.1840041723536466,-0.7612604558592518,-0.484493181343165,0.011721174376373805,0.10593149692237533,0.23895620184594407,1991,33,1991-08-13
-0.649504636988956,-0.24502652629165783,0.2167894419105239,0.037929060028733086,0.2339286464393044,0.2830909208986447,1991,34,1991-08-20
-0.5710451611231026,-0.022639535943798795,0.03901288309609548,-0.1622874991550875,-0.0032271966277616655,0.10909152909630737,1991,35,1991-08-27
-0.7314954793423551,0.008803468711206155,0.009008776532344005,-0.004333236689808794,0.27221315193244244,-0.00403736648589427,1991,36,1991-09-03
-0.6256302419296779,-0.20559568942724826,0.10363130136308112,0.1729023268818745,0.05226752934175796,-0.2541386847342243,1991,37,1991-09-10
-0.6519401156043985,-0.24332105918302716,-0.02203997167710349,-0.05342870114733631,0.08739113891655957,0.11719257930245403,1991,38,1991-09-17
-0.6569005113891125,0.14684635580228866,-0.06563417142505158,-0.15775893648502612,0.1140519787952065,0.014496948963899373,1991,39,1991-09-24
-0.4271963221439434,0.10047957830170642,-0.12381515055014519,-0.13337097825560323,0.19132777446895768,-0.004351074709264824,1991,40,1991-10-01
-0.29915000052311574,0.07954234617383357,0.0016039690669795922,-0.0169156883387337,0.07573618137986739,0.1381214645913408,1991,41,1991-10-08
-0.22310368630941002,-0.3657371232551363,-0.22251844488181585,0.190720285512527,0.2812487014397017,-0.0648533787581384,1991,42,1991-10-15
-0.3379545588542145,-0.11161559712278944,0.3295484313690283,-0.09925977121608173,-0.010638699321991803,0.14470811297946415,1991,43,1991-10-22
-0.5228626721043516,-0.05494642778899243,0.29682063788009005,0.12282285962987866,0.0488025634288481,0.1483447413158102,1991,44,1991-10-29
-0.32773121455169363,0.21340724200932254,0.06429046285063425,0.18466854682568326,0.05067625723283235,-0.14610237886902352,1991,45,1991-11-05
-0.24007434961830873,0.48336979632983634,-0.001225264874607765,-0.17356414581233326,0.11805420521465693,0.03520878538030467,1991,46,1991-11-12
0.604493143398395,-0.2584477968920626,-0.2558427809250993,0.07906574051699783,-0.01657390913640737,0.027561124011344057,1991,47,1991-11-19
-0.015982886622953482,0.5062460051144859,-0.12182968406658556,-0.06583179150828852,0.0477064594152124,-0.1018553659161045,1991,48,1991-11-26
0.40010826309240616,-0.16131595638698498,-0.5447989599622393,0.06283926710737425,0.1705731943275652,0.06797175415499976,1991,49,1991-12-03
0.6019325562384509,-0.05050463029467821,-0.4928404362133464,-0.16888009493426703,-0.06941125332853768,-0.08852452938598757,1991,50,1991-12-10
0.9578958986029015,-0.048788505559871895,-0.20286849782019517,0.31310959323123333,-0.08943323733490052,0.1743648614887484,1991,51,1991-12-17
1.2794425155818363,0.28098204791644615,-0.1269361025931811,0.09891117249784258,0.08418866666241501,-0.035235985331171005,1991,52,1991-12-24
1.2841228941521503,0.26837135741769397,-0.11733840835911506,-0.058503801838733674,0.054386241800369,-0.0639751287549374,1992,1,1992-01-01
-0.024833803386194824,0.7612683294847908,0.32836184718876293,0.09390288120138693,0.07749228945941633,-0.0904474924046774,1992,2,1992-01-08
0.5199432817336404,0.27575870605212083,-0.2330231934409009,-0.2001587983944921,0.28863243110591813,-0.07886009203991917,1992,3,1992-01-15
1.0543171761613597,-0.11700124000716743,0.07352276687943207,-0.06699780731169949,0.2209091825229772,0.09894043531662,1992,4,1992-01-22
1.0906417298447164,0.015484285119183653,-0.07281044593791038,-0.013229360368389119,-0.034968696426690093,-0.026081731658850763,1992,5,1992-01-29
1.0626520484928672,-0.1059162380617831,0.21112464143238038,0.12765524056304983,0.1408875280936006,-0.13411595357737569,1992,6,1992-02-05
0.7095877775925585,-0.18517308723229214,-0.1264281571183076,-0.1330980122611627,0.348596250539831,0.10103504308477207,1992,7,1992-02-12
0.7076875899055994,-0.316565620910306,0.01865301333334983,-0.07603935531125074,0.2666445783094514,-0.1479002657366255,1992,8,1992-02-19
0.9307305849638896,0.015452386156516246,-0.21900034281895284,0.03176967297661056,0.010489496183859762,-0.01578695858095327,1992,9,1992-02-26
0.9129114856633596,-0.21070989628777625,0.04496757642725366,-0.0914519561078531,0.22499110978825865,0.012941026706519448,1992,10,1992-03-04
0.394945529367331,0.2851782640935857,0.3502221384182763,0.06010850405563197,0.20640662760116946,0.0939957110016257,1992,11,1992-03-11
0.7772007326120843,-0.29208781747130425,0.036626428820643674,0.12917093802696444,0.17963338389518063,-0.031144423560740625,1992,12,1992-03-18
0.7634867441849531,-0.16357671510783595,-0.08592207776628037,0.13561084193059564,0.25279444207911567,0.1328417864753283,1992,13,1992-03-25
0.08010836703824126,0.5387035707250813,0.4547877971004389,-0.06012941333235047,0.0202678510948998,-0.057548152516833116,1992,14,1992-04-01
0.07375847030822169,-0.060682249463142185,0.7219425046792283,0.14425680091056628,0.10370641142992323,0.17272094191266069,1992,15,1992-04-08
-0.10689039559479739,0.5971244731192097,0.053189435025439456,-0.07867947212492478,0.19006020138826935,0.1094393813555174,1992,16,1992-04-15
0.14719298220373186,0.2302164062905001,0.3615864281160888,0.02017062157528597,0.12721583454196453,0.11178342210832412,1992,17,1992-04-22
0.5607744389992451,-0.581289804708963,0.2088482213919785,0.3795457402780252,0.13370103018746707,0.023867383289090494,1992,18,1992-04-29
0.07314295517104615,0.08106067185006682,0.1916190344888394,-0.06292708551580356,0.16651918489365142,-0.28419093219324876,1992,19,1992-05-06
0.363128547870414,-0.014026410437733554,-0.15407359373437235,0.0811289759904646,0.12417027775027686,0.15349517825172543,1992,20,1992-05-13
-0.37665716476230926,0.467795484372933,0.02841609563889611,0.2549486599292976,0.4188585590892058,0.018968868423173843,1992,21,1992-05-20
-0.5504827253749917,0.6280767365705355,-0.03412211979842272,-0.23515855118627513,0.12182149197891914,-0.06338000447491168,1992,22,1992-05-27
-0.3915219768069327,0.3655284338476051,-0.20683811685035342,0.11993762560247441,0.2460712200522877,-0.11187061927271158,1992,23,1992-06-03
-0.3995149197388099,0.3403259014535576,-0.18816289707946568,0.1254209817167536,0.3274597002329558,-0.048744279434344034,1992,24,1992-06-10
-0.37640248180195307,0.26295049467750414,-0.03925521159248149,-0.15224791434347135,0.276245407584701,0.05501340322076029,1992,25,1992-06-17
-0.4814881859504163,0.08024994275246009,0.004140782707656145,-0.005609997924752221,0.29049680987896903,0.29292480927479,1992,26,1992-06-24
-0.3792480270044989,-0.398542165538054,-0.05037362549784466,-0.0671817932877544,0.1448317633949766,0.28239469772131487,1992,27,1992-07-01
-0.15250183075217144,-0.6711105482104702,-0.09924473111937883,0.038902715895678626,0.06505601893048005,0.20188729062006178,1992,28,1992-07-08
-0.5232698663904086,0.31499438914547956,-0.06812497554037944,-0.03503624248320816,-0.014312138119880405,0.06696125769085146,1992,29,1992-07-15
-0.30584398250874195,0.253298338944918,-0.1652087369758639,0.10543342020827819,0.09488382945443634,0.025509317465924664,1992,30,1992-07-22
-0.23185687106856112,0.2098785392625776,-0.08127448035893026,-0.004796850883041258,0.26543193428828704,0.14516507221910502,1992,31,1992-07-29
-0.4247529875553512,0.15927808149195993,0.0294935297159993,-0.005225483424867921,0.028007476228081824,0.11959826408760908,1992,32,1992-08-05
-0.3856717147135246,0.32840947780030977,-0.027224556440010726,-0.24090225851753888,0.18788710090351463,-0.07069755403058353,1992,33,1992-08-12
-0.59672307605679,0.15928136334993587,-0.010001584282901849,-0.12292320517991953,0.19819568708767854,-0.05765502558367186,1992,34,1992-08-19
-0.37988909244790253,-0.1637937671251011,0.08433145767680598,-0.13832212766802415,0.015049162919843295,0.21841239425504627,1992,35,1992-08-26
-0.6014476592921771,-0.0747379658718443,0.1544855366086624,0.05630738903262954,0.2614141800143616,0.1777190018752605,1992,36,1992-09-02
-0.3652804072666781,0.02005410316196159,-0.16806255464090994,-0.24708024630816244,0.07251892863300377,0.001855880178573327,1992,37,1992-09-09
-0.5008045602273982,0.01022280200799255,-0.008774775413519818,-0.011531891092330855,0.03860562637501874,-0.021720244835424667,1992,38,1992-09-16
-0.5350315473415391,0.3762259512062243,-0.035254236955065466,-0.20066984158438708,0.22232110734337787,-0.10703584763700472,1992,39,1992-09-23
-0.5576481849133097,0.1856776145644101,0.14634827084120974,0.045313782851580525,0.1931758457365673,0.00813614441839143,1992,40,1992-09-30
-0.49876642418214595,-0.5049062736280647,0.3784371120629048,-0.08071957285489048,0.20540960953754425,0.18946387126414446,1992,41,1992-10-07
-0.4125148380426241,-0.3393822824908933,0.16871684125866207,-0.11982724363558424,0.10646585907359277,0.01448365711914408,1992,42,1992-10-14
-0.2633863558240897,-0.2166971387686885,-0.015845569161247554,0.21078127647396683,0.11633666752711787,0.06828918813266405,1992,43,1992-10-21
-0.5193603034649746,0.04724815607382372,0.28983284700445283,0.16261229955126155,0.11006155779738211,-0.035794386230679424,1992,44,1992-10-28
-0.48647101646331864,0.06129347937629427,0.11801136040887242,-0.2731162002874196,0.1535908962927034,0.012717275943798154,1992,45,1992-11-04
-0.21101084599968054,0.3486560191627601,-0.05188962785605228,0.2746093125314054,0.09713222497426091,-0.18965176876077375,1992,46,1992-11-11
0.013380233549919594,0.4667592133966511,0.01977901265146971,0.14061779205749717,0.19194306453724078,0.08280836420152501,1992,47,1992-11-18
-0.3335940906480358,0.40319343974002564,-0.12162888824923429,-0.013233346025530182,0.33641024576858575,-0.03796867529594873,1992,48,1992-11-25
-0.11924328773197515,0.5020371781663228,-0.03447929013306971,-0.05260035179071883,0.1740515900777519,-0.0773926405939657,1992,49,1992-12-02
-0.09077727076613272,0.34323050399393823,0.2543594110664673,-0.16884611926761484,0.009215898279743296,0.16119152179123097,1992,50,1992-12-09
0.5735732953342942,-0.24002754535571663,-0.1391580896122122,-0.0017281276635108499,0.20534918473042343,-0.3956105348867406,1992,51,1992-12-16
0.9611586621452884,0.050364999851652936,-0.23905818461975742,0.25741333030002644,0.19434564152275416,0.21080684524773063,1992,52,1992-12-23
0.9611586621452884,0.050364999851652936,-0.23905818461975742,0.25741333030002644,0.19434564152275416,0.21080684524773063,1993,53,1993-01-01
0.2267265258955943,0.6796715699753835,0.03440936902604486,0.26108392944177294,0.22627277373178611,0.13655645519407741,1993,1,1993-01-08
1.0086415526536556,0.19609087201809483,-0.34741894605346957,0.1465630068237765,0.09958020384448912,-0.014296995786037818,1993,2,1993-01-15
0.9910298359530382,-0.041808086752169286,-0.09587957469114711,-0.1609550768740888,0.06905819951493282,-0.028469014362863684,1993,3,1993-01-22
1.0860202083069197,0.20406742331514013,-0.2532681950336042,0.09542813045652977,0.07585443776459887,-0.0034753102433699393,1993,4,1993-01-29
0.1819982409638476,0.5546358627966397,0.36808370691590947,0.18055236734237215,0.2791557774586443,0.08693394123190823,1993,5,1993-02-05
1.0791654179312338,0.009102418218715783,-0.005213341601603333,-0.17869044150154634,0.26973234338245117,0.08426840994052123,1993,6,1993-02-12
0.4943123365242979,0.11134154083946865,0.41591732801454767,-0.23770664490087476,0.15374920323888153,0.06966318683810419,1993,7,1993-02-19
1.0372842886678042,-0.09803044132072584,0.14095770926262835,-0.28637776487755084,0.22780750966406998,-0.18377544140293114,1993,8,1993-02-26
1.1465022669741265,-0.20095414517174204,0.25801286620956276,0.07918401790602739,0.14400979041535156,0.019466810391902595,1993,9,1993-03-05
1.4498831863290764,-0.00427362484251316,0.2986329417136082,-0.15605931101308435,0.05295583383200081,-0.0007700309813375161,1993,10,1993-03-12
0.4323960368827483,-0.07562190810122899,0.472041186501422,0.005403997339312405,0.28269156017378677,0.13359859548299924,1993,11,1993-03-19
0.42031085732997614,0.3734567490386986,0.3038188133894508,-0.0887781748547506,0.09057837946006052,0.009725798585848485,1993,12,1993-03-26
0.7327774521296967,-0.16211086745205722,-0.10382096384678309,0.06143293228435538,0.5251499786768332,0.061915124679558176,1993,13,1993-04-02
0.42029633750206385,0.02919994365304661,0.23402583027939694,-0.12496841925097865,0.29156161433704614,0.03225338346249168,1993,14,1993-04-09
0.19391180140049652,0.16951753780949072,0.3293280934225305,0.3279077681137016,0.29178865266967013,-0.04414531050903341,1993,15,1993-04-16
0.14489759512694533,0.6370074279999456,0.46057183056507645,0.05923089850478738,0.21333348086562834,0.06183706246591081,1993,16,1993-04-23
-0.10275448354933003,0.22746888462399828,0.159261346986548,0.09299412569126474,0.33410705642866684,-0.11513213356723533,1993,17,1993-04-30
-0.07714425738751438,0.5307626282773689,-0.15610517860471454,0.019776638807600923,0.23676932771731002,-0.09831160372562017,1993,18,1993-05-07
0.057441878816435456,0.5314919894127074,-0.008142184138211231,0.1226581325506496,0.2429523049744636,0.09061059107674667,1993,19,1993-05-14
-0.08989529580008122,-0.008397598454905529,0.07944152006354732,-0.14407650589409643,0.41843996039877207,0.10637737433477903,1993,20,1993-05-21
-0.6375293243239165,0.25038068908669336,-0.012089172701290167,0.27907100952976516,0.40423713419199897,0.012209431930126441,1993,21,1993-05-28
-0.39858409325091076,0.4777873851209704,-0.22715806493667007,-0.13388495339821696,0.11056983539263883,0.011100850231535814,1993,22,1993-06-04
-0.544016299594853,-0.6004011451222503,0.0064155535483100545,0.008654473454021289,0.24128331468395525,0.21562157775763513,1993,23,1993-06-11
-0.2742107563590369,0.22159151505588856,-0.12318021001292505,-0.2070511636131216,0.11675624981910349,-0.1016538064859586,1993,24,1993-06-18
-0.5156003535115221,0.3662862339820819,-0.015667507237687645,-0.00787053227607103,0.1815720364691101,-0.09985763627333932,1993,25,1993-06-25
-0.32393410626925534,-0.21810162527919805,-0.26273711367672675,-0.24813523712177024,0.16997907795879647,0.21448703028409585,1993,26,1993-07-02
-0.4217832231971676,0.13072909061639107,-0.0996341991613144,-0.02042762922080763,0.21230807443971075,0.09794766677389813,1993,27,1993-07-09
-0.4781469338609996,0.30482361042593065,-0.015493166901147104,-0.09556118932775953,-0.018927402226571362,-0.20043115608005055,1993,28,1993-07-16
-0.2272874624098094,-0.35836576429352407,-0.14169471877507686,-0.05731495438014948,0.1878166496232788,-0.0253902403458425,1993,29,1993-07-23
-0.5167756116208578,0.46835042871300164,-0.22583994418944445,0.04441243629020819,0.21512376306976028,0.00908431778750693,1993,30,1993-07-30
-0.3921524753004474,-0.39093874763136915,-0.01547081066931108,-0.3478928665867092,0.11401269419187825,0.31535905494100597,1993,31,1993-08-06
-0.39822951032162196,-0.30918495255735023,-0.2714241686798557,-0.12468298931915493,0.07503602428048245,0.05089776630624976,1993,32,1993-08-13
-0.7115397720580808,0.1275536885457331,0.07416017519378157,-0.12271807279488263,0.19763072036014562,0.14177473702965596,1993,33,1993-08-20
-0.18276659792860525,-0.4907003622022926,-0.30037850060804594,-0.1826341755051841,0.2894352540180315,-0.115822768052829,1993,34,1993-08-27
-0.49041577521763124,-0.03890425342920215,-0.06310298089995323,-0.010555430889791296,0.13977359429667155,-0.0012199908752873884,1993,35,1993-09-03
-0.5231921434299591,0.08155751895354527,-0.021723485627161004,0.31945194344794015,0.24092309306453916,-0.06124443835012852,1993,36,1993-09-10
-0.3725804571553807,-0.08570595952300807,-0.18814715008565974,-0.1515376063693806,0.22444312772503472,-0.012253179222501027,1993,37,1993-09-17
-0.5927352549282889,0.039307529426743,0.12457574494385809,0.1038877137539406,0.056473587928196574,0.10794622786299976,1993,38,1993-09-24
-0.6487925656097234,0.1761437237880281,-0.06324063692993238,0.2199168928019604,0.1911803201332625,0.08194437226918731,1993,39,1993-10-01
-0.4171624386581631,0.07255619689607745,-0.1473568526747956,-0.13507816047867857,0.33220188650123217,0.07433169285555873,1993,40,1993-10-08
-0.33326990116965777,-0.17552316713091304,-0.31524092069838555,-0.11893216779340601,0.13327077399030832,0.006371133342059715,1993,41,1993-10-15
-0.006167622669331626,-0.682599961952132,-0.31619994933095286,0.10207114105813693,0.2167083452059809,-0.00046363597548543245,1993,42,1993-10-22
-0.5114378645743723,0.1811389237202734,-0.00543076081484942,-0.16894677192483384,0.1281206106323145,0.0402993860935216,1993,43,1993-10-29
0.08360332018478608,-0.6316166066955045,-0.30869057174849224,-0.027263772531306095,0.2066929472372326,0.055380055527561825,1993,44,1993-11-05
0.25250161115070413,-0.47080004643049994,-0.28783608457308946,0.19196231555523488,0.2586084362709012,0.035753891064592216,1993,45,1993-11-12
-0.04543387270945812,0.20092828293680445,-0.23467359341466587,0.014813892761725744,0.1789288933167204,-0.056515120632094296,1993,46,1993-11-19
-0.232285525837887,0.5393964334302828,0.022082298255927973,-0.3914940084729046,0.10991832696171937,-0.07294970158311273,1993,47,1993-11-26
0.1889982500686641,-0.05591062504654086,0.05559636369196999,0.08063529173807904,0.4714101977845615,0.02997389650951182,1993,48,1993-12-03
0.3432205896915188,0.16608095646270787,-0.08972544286098462,0.06331535250071306,0.22794373350228095,-0.07902203378690494,1993,49,1993-12-10
0.2691219261380638,0.15203934354123091,0.1814922614933469,0.21536164792765944,-0.011219317776407646,0.043877164541906766,1993,50,1993-12-17
0.07052147354199045,0.42674695014687214,0.1698473300788014,0.2615632713645643,0.040247436047157234,-0.08113722273346916,1993,51,1993-12-24
0.3479061076731436,-0.25522032993721644,0.3074863804650809,0.22932445372815846,0.2482110105138617,0.24544327316687323,1994,52,1994-01-01
0.43984033990190835,0.38446398723469843,-0.029972334637130622,0.17001879264353645,-0.1089504946246166,-0.022893663214706844,1994,1,1994-01-08
0.8622043765039289,-0.017510697173823437,-0.21597801433082783,-0.23199912650526913,0.1241723415836098,-0.09943017438162605,1994,2,1994-01-15
0.8783821290215165,0.0035231183039359064,-0.21108080200349524,0.08505538100458365,0.12161539261644852,-0.17386361295843786,1994,3,1994-01-22
0.9056940707226916,-0.0049336661088330985,-0.19781706747432043,-0.007193763808417384,0.08416976476852861,-0.018917463398544443,1994,4,1994-01-29
0.9187876537060021,-0.0988393736755979,-0.07965991571309902,-0.2255771944901586,0.20059806950184295,0.026150884070292646,1994,5,1994-02-05
0.9912697275306112,0.028147247613858624,-0.18340941214849585,0.27198420828413367,0.22685909431796714,0.0959050372526904,1994,6,1994-02-12
0.9818076216578434,-0.14374732032562168,0.0050571925336984035,-0.3412401679158585,0.10984832391566818,-0.11516975647631283,1994,7,1994-02-19
0.9703165207077377,-0.10855694676189943,0.03504857576114044,0.1446932899980333,0.34561424269541535,-0.08840531251591552,1994,8,1994-02-26
0.9270891682442495,-0.04862174600863141,-0.005885673926812078,-0.028292153297256425,0.35227173060605516,-0.2595241873946032,1994,9,1994-03-05
0.5251108873455828,0.3051797962753119,0.05518278399841161,0.161867872494023,0.3005581182884332,0.004417352199912782,1994,10,1994-03-12
0.9106611494153313,-0.13446687362444043,0.004592332593583078,0.050056408380534566,0.15846732874869474,-0.19691442373831705,1994,11,1994-03-19
0.8320931458319725,-0.5961266621313579,0.5171262228073834,0.1535504829057793,0.30043892147258505,-0.0899070099220492,1994,12,1994-03-26
0.20333769808098212,0.11026488877153813,0.6031280235752602,0.09326741288351426,0.24506785994711222,0.22421573417884294,1994,13,1994-04-02
